ticker,flag_date,direction,checkpoint_days,checked_date,price_at_flag,price_at_checkpoint,pct_change,hit
ACMR,2026-07-10,call,1,2026-07-31,106.04,80.19,-24.38,False
ACMR,2026-07-10,call,3,2026-07-31,106.04,80.19,-24.38,False
ACMR,2026-07-10,call,5,2026-07-31,106.04,80.19,-24.38,False
ACMR,2026-07-10,call,10,2026-07-31,106.04,80.19,-24.38,False
AEO,2026-07-10,call,1,2026-07-31,16.68,17.355,4.05,True
AEO,2026-07-10,call,3,2026-07-31,16.68,17.355,4.05,True
AEO,2026-07-10,call,5,2026-07-31,16.68,17.355,4.05,True
AEO,2026-07-10,call,10,2026-07-31,16.68,17.355,4.05,True
ARR,2026-07-10,put,1,2026-07-31,17.09,16.44,-3.8,True
ARR,2026-07-10,put,3,2026-07-31,17.09,16.44,-3.8,True
ARR,2026-07-10,put,5,2026-07-31,17.09,16.44,-3.8,True
ARR,2026-07-10,put,10,2026-07-31,17.09,16.44,-3.8,True
PK,2026-07-10,call,1,2026-07-31,14.14,15.095,6.75,True
PK,2026-07-10,call,3,2026-07-31,14.14,15.095,6.75,True
PK,2026-07-10,call,5,2026-07-31,14.14,15.095,6.75,True
PK,2026-07-10,call,10,2026-07-31,14.14,15.095,6.75,True
ASH,2026-07-10,call,1,2026-07-31,65.0,72.47,11.49,True
ASH,2026-07-10,call,3,2026-07-31,65.0,72.47,11.49,True
ASH,2026-07-10,call,5,2026-07-31,65.0,72.47,11.49,True
ASH,2026-07-10,call,10,2026-07-31,65.0,72.47,11.49,True
OPEN,2026-07-10,call,1,2026-07-31,5.3,3.83,-27.74,False
OPEN,2026-07-10,call,3,2026-07-31,5.3,3.83,-27.74,False
OPEN,2026-07-10,call,5,2026-07-31,5.3,3.83,-27.74,False
OPEN,2026-07-10,call,10,2026-07-31,5.3,3.83,-27.74,False
LASR,2026-07-10,call,1,2026-07-31,74.71,70.01,-6.29,False
LASR,2026-07-10,call,3,2026-07-31,74.71,70.01,-6.29,False
LASR,2026-07-10,call,5,2026-07-31,74.71,70.01,-6.29,False
LASR,2026-07-10,call,10,2026-07-31,74.71,70.01,-6.29,False
PRAX,2026-07-10,call,1,2026-07-31,333.12,307.83,-7.59,False
PRAX,2026-07-10,call,3,2026-07-31,333.12,307.83,-7.59,False
PRAX,2026-07-10,call,5,2026-07-31,333.12,307.83,-7.59,False
PRAX,2026-07-10,call,10,2026-07-31,333.12,307.83,-7.59,False
WDFC,2026-07-10,put,1,2026-07-31,267.42,226.5,-15.3,True
WDFC,2026-07-10,put,3,2026-07-31,267.42,226.5,-15.3,True
WDFC,2026-07-10,put,5,2026-07-31,267.42,226.5,-15.3,True
WDFC,2026-07-10,put,10,2026-07-31,267.42,226.5,-15.3,True
MTH,2026-07-10,call,1,2026-07-31,76.5025,71.24,-6.88,False
MTH,2026-07-10,call,3,2026-07-31,76.5025,71.24,-6.88,False
MTH,2026-07-10,call,5,2026-07-31,76.5025,71.24,-6.88,False
MTH,2026-07-10,call,10,2026-07-31,76.5025,71.24,-6.88,False
GTX,2026-07-10,call,1,2026-07-31,32.61,31.09,-4.66,False
GTX,2026-07-10,call,3,2026-07-31,32.61,31.09,-4.66,False
GTX,2026-07-10,call,5,2026-07-31,32.61,31.09,-4.66,False
GTX,2026-07-10,call,10,2026-07-31,32.61,31.09,-4.66,False
FCF,2026-07-10,call,1,2026-07-31,20.33,21.38,5.16,True
FCF,2026-07-10,call,3,2026-07-31,20.33,21.38,5.16,True
FCF,2026-07-10,call,5,2026-07-31,20.33,21.38,5.16,True
FCF,2026-07-10,call,10,2026-07-31,20.33,21.38,5.16,True
CBT,2026-07-10,call,1,2026-07-31,88.09,87.845,-0.28,False
CBT,2026-07-10,call,3,2026-07-31,88.09,87.845,-0.28,False
CBT,2026-07-10,call,5,2026-07-31,88.09,87.845,-0.28,False
CBT,2026-07-10,call,10,2026-07-31,88.09,87.845,-0.28,False
IDCC,2026-07-10,call,1,2026-07-31,266.6799,302.56,13.45,True
IDCC,2026-07-10,call,3,2026-07-31,266.6799,302.56,13.45,True
IDCC,2026-07-10,call,5,2026-07-31,266.6799,302.56,13.45,True
IDCC,2026-07-10,call,10,2026-07-31,266.6799,302.56,13.45,True
EBC,2026-07-10,call,1,2026-07-31,22.285,22.885,2.69,True
EBC,2026-07-10,call,3,2026-07-31,22.285,22.885,2.69,True
EBC,2026-07-10,call,5,2026-07-31,22.285,22.885,2.69,True
EBC,2026-07-10,call,10,2026-07-31,22.285,22.885,2.69,True
PFS,2026-07-10,call,1,2026-07-31,23.62,24.67,4.45,True
PFS,2026-07-10,call,3,2026-07-31,23.62,24.67,4.45,True
PFS,2026-07-10,call,5,2026-07-31,23.62,24.67,4.45,True
PFS,2026-07-10,call,10,2026-07-31,23.62,24.67,4.45,True
NOVT,2026-07-10,put,1,2026-07-31,156.99,144.455,-7.98,True
NOVT,2026-07-10,put,3,2026-07-31,156.99,144.455,-7.98,True
NOVT,2026-07-10,put,5,2026-07-31,156.99,144.455,-7.98,True
NOVT,2026-07-10,put,10,2026-07-31,156.99,144.455,-7.98,True
SKYW,2026-07-10,put,1,2026-07-31,99.595,108.17,8.61,False
SKYW,2026-07-10,put,3,2026-07-31,99.595,108.17,8.61,False
SKYW,2026-07-10,put,5,2026-07-31,99.595,108.17,8.61,False
SKYW,2026-07-10,put,10,2026-07-31,99.595,108.17,8.61,False
NATL,2026-07-10,put,1,2026-07-31,44.82,46.9,4.64,False
NATL,2026-07-10,put,3,2026-07-31,44.82,46.9,4.64,False
NATL,2026-07-10,put,5,2026-07-31,44.82,46.9,4.64,False
NATL,2026-07-10,put,10,2026-07-31,44.82,46.9,4.64,False
NPO,2026-07-10,put,1,2026-07-31,333.69,315.615,-5.42,True
NPO,2026-07-10,put,3,2026-07-31,333.69,315.615,-5.42,True
NPO,2026-07-10,put,5,2026-07-31,333.69,315.615,-5.42,True
NPO,2026-07-10,put,10,2026-07-31,333.69,315.615,-5.42,True
JXN,2026-07-10,put,1,2026-07-31,119.19,121.615,2.03,False
JXN,2026-07-10,put,3,2026-07-31,119.19,121.615,2.03,False
JXN,2026-07-10,put,5,2026-07-31,119.19,121.615,2.03,False
JXN,2026-07-10,put,10,2026-07-31,119.19,121.615,2.03,False
PSMT,2026-07-10,put,1,2026-07-31,197.985,195.1256,-1.44,True
PSMT,2026-07-10,put,3,2026-07-31,197.985,195.1256,-1.44,True
PSMT,2026-07-10,put,5,2026-07-31,197.985,195.1256,-1.44,True
PSMT,2026-07-10,put,10,2026-07-31,197.985,195.1256,-1.44,True
BFH,2026-07-10,put,1,2026-07-31,97.12,107.85,11.05,False
BFH,2026-07-10,put,3,2026-07-31,97.12,107.85,11.05,False
BFH,2026-07-10,put,5,2026-07-31,97.12,107.85,11.05,False
BFH,2026-07-10,put,10,2026-07-31,97.12,107.85,11.05,False
ASO,2026-07-13,call,1,2026-07-31,46.4,47.68,2.76,True
ASO,2026-07-13,call,3,2026-07-31,46.4,47.68,2.76,True
ASO,2026-07-13,call,5,2026-07-31,46.4,47.68,2.76,True
ASO,2026-07-13,call,10,2026-07-31,46.4,47.68,2.76,True
SHAK,2026-07-13,call,1,2026-07-31,61.06,62.97,3.13,True
SHAK,2026-07-13,call,3,2026-07-31,61.06,62.97,3.13,True
SHAK,2026-07-13,call,5,2026-07-31,61.06,62.97,3.13,True
SHAK,2026-07-13,call,10,2026-07-31,61.06,62.97,3.13,True
STC,2026-07-13,put,1,2026-07-31,69.645,67.965,-2.41,True
STC,2026-07-13,put,3,2026-07-31,69.645,67.965,-2.41,True
STC,2026-07-13,put,5,2026-07-31,69.645,67.965,-2.41,True
STC,2026-07-13,put,10,2026-07-31,69.645,67.965,-2.41,True
TNGX,2026-07-13,call,1,2026-07-31,28.4,27.28,-3.94,False
TNGX,2026-07-13,call,3,2026-07-31,28.4,27.28,-3.94,False
TNGX,2026-07-13,call,5,2026-07-31,28.4,27.28,-3.94,False
TNGX,2026-07-13,call,10,2026-07-31,28.4,27.28,-3.94,False
FSS,2026-07-13,put,1,2026-07-31,116.075,126.79,9.23,False
FSS,2026-07-13,put,3,2026-07-31,116.075,126.79,9.23,False
FSS,2026-07-13,put,5,2026-07-31,116.075,126.79,9.23,False
FSS,2026-07-13,put,10,2026-07-31,116.075,126.79,9.23,False
GVA,2026-07-13,put,1,2026-07-31,118.78,123.815,4.24,False
GVA,2026-07-13,put,3,2026-07-31,118.78,123.815,4.24,False
GVA,2026-07-13,put,5,2026-07-31,118.78,123.815,4.24,False
GVA,2026-07-13,put,10,2026-07-31,118.78,123.815,4.24,False
FCF,2026-07-13,call,1,2026-07-31,20.365,21.38,4.98,True
FCF,2026-07-13,call,3,2026-07-31,20.365,21.38,4.98,True
FCF,2026-07-13,call,5,2026-07-31,20.365,21.38,4.98,True
FCF,2026-07-13,call,10,2026-07-31,20.365,21.38,4.98,True
PBF,2026-07-13,call,1,2026-07-31,57.73,72.05,24.81,True
PBF,2026-07-13,call,3,2026-07-31,57.73,72.05,24.81,True
PBF,2026-07-13,call,5,2026-07-31,57.73,72.05,24.81,True
PBF,2026-07-13,call,10,2026-07-31,57.73,72.05,24.81,True
EBC,2026-07-13,call,1,2026-07-31,22.265,22.885,2.78,True
EBC,2026-07-13,call,3,2026-07-31,22.265,22.885,2.78,True
EBC,2026-07-13,call,5,2026-07-31,22.265,22.885,2.78,True
EBC,2026-07-13,call,10,2026-07-31,22.265,22.885,2.78,True
PFS,2026-07-13,call,1,2026-07-31,23.52,24.67,4.89,True
PFS,2026-07-13,call,3,2026-07-31,23.52,24.67,4.89,True
PFS,2026-07-13,call,5,2026-07-31,23.52,24.67,4.89,True
PFS,2026-07-13,call,10,2026-07-31,23.52,24.67,4.89,True
SKYW,2026-07-13,put,1,2026-07-31,97.24,108.17,11.24,False
SKYW,2026-07-13,put,3,2026-07-31,97.24,108.17,11.24,False
SKYW,2026-07-13,put,5,2026-07-31,97.24,108.17,11.24,False
SKYW,2026-07-13,put,10,2026-07-31,97.24,108.17,11.24,False
NPO,2026-07-13,put,1,2026-07-31,326.16,315.615,-3.23,True
NPO,2026-07-13,put,3,2026-07-31,326.16,315.615,-3.23,True
NPO,2026-07-13,put,5,2026-07-31,326.16,315.615,-3.23,True
NPO,2026-07-13,put,10,2026-07-31,326.16,315.615,-3.23,True
NATL,2026-07-13,put,1,2026-07-31,45.42,46.9,3.26,False
NATL,2026-07-13,put,3,2026-07-31,45.42,46.9,3.26,False
NATL,2026-07-13,put,5,2026-07-31,45.42,46.9,3.26,False
NATL,2026-07-13,put,10,2026-07-31,45.42,46.9,3.26,False
JBTM,2026-07-13,put,1,2026-07-31,137.735,138.89,0.84,False
JBTM,2026-07-13,put,3,2026-07-31,137.735,138.89,0.84,False
JBTM,2026-07-13,put,5,2026-07-31,137.735,138.89,0.84,False
JBTM,2026-07-13,put,10,2026-07-31,137.735,138.89,0.84,False
IDCC,2026-07-13,call,1,2026-07-31,259.6,302.56,16.55,True
IDCC,2026-07-13,call,3,2026-07-31,259.6,302.56,16.55,True
IDCC,2026-07-13,call,5,2026-07-31,259.6,302.56,16.55,True
IDCC,2026-07-13,call,10,2026-07-31,259.6,302.56,16.55,True
MD,2026-07-14,put,1,2026-07-31,24.69,26.29,6.48,False
MD,2026-07-14,put,3,2026-07-31,24.69,26.29,6.48,False
MD,2026-07-14,put,5,2026-07-31,24.69,26.29,6.48,False
MD,2026-07-14,put,10,2026-07-31,24.69,26.29,6.48,False
INSW,2026-07-14,call,1,2026-07-31,87.74,96.065,9.49,True
INSW,2026-07-14,call,3,2026-07-31,87.74,96.065,9.49,True
INSW,2026-07-14,call,5,2026-07-31,87.74,96.065,9.49,True
INSW,2026-07-14,call,10,2026-07-31,87.74,96.065,9.49,True
KRYS,2026-07-14,call,1,2026-07-31,341.8821,346.53,1.36,True
KRYS,2026-07-14,call,3,2026-07-31,341.8821,346.53,1.36,True
KRYS,2026-07-14,call,5,2026-07-31,341.8821,346.53,1.36,True
KRYS,2026-07-14,call,10,2026-07-31,341.8821,346.53,1.36,True
STC,2026-07-14,put,1,2026-07-31,68.725,67.965,-1.11,True
STC,2026-07-14,put,3,2026-07-31,68.725,67.965,-1.11,True
STC,2026-07-14,put,5,2026-07-31,68.725,67.965,-1.11,True
STC,2026-07-14,put,10,2026-07-31,68.725,67.965,-1.11,True
FCF,2026-07-14,call,1,2026-07-31,20.5,21.38,4.29,True
FCF,2026-07-14,call,3,2026-07-31,20.5,21.38,4.29,True
FCF,2026-07-14,call,5,2026-07-31,20.5,21.38,4.29,True
FCF,2026-07-14,call,10,2026-07-31,20.5,21.38,4.29,True
VC,2026-07-14,call,1,2026-07-31,103.15,104.7175,1.52,True
VC,2026-07-14,call,3,2026-07-31,103.15,104.7175,1.52,True
VC,2026-07-14,call,5,2026-07-31,103.15,104.7175,1.52,True
VC,2026-07-14,call,10,2026-07-31,103.15,104.7175,1.52,True
CRC,2026-07-14,call,1,2026-07-31,51.765,52.03,0.51,True
CRC,2026-07-14,call,3,2026-07-31,51.765,52.03,0.51,True
CRC,2026-07-14,call,5,2026-07-31,51.765,52.03,0.51,True
CRC,2026-07-14,call,10,2026-07-31,51.765,52.03,0.51,True
EBC,2026-07-14,call,1,2026-07-31,22.425,22.885,2.05,True
EBC,2026-07-14,call,3,2026-07-31,22.425,22.885,2.05,True
EBC,2026-07-14,call,5,2026-07-31,22.425,22.885,2.05,True
EBC,2026-07-14,call,10,2026-07-31,22.425,22.885,2.05,True
GVA,2026-07-14,put,1,2026-07-31,121.36,123.815,2.02,False
GVA,2026-07-14,put,3,2026-07-31,121.36,123.815,2.02,False
GVA,2026-07-14,put,5,2026-07-31,121.36,123.815,2.02,False
GVA,2026-07-14,put,10,2026-07-31,121.36,123.815,2.02,False
PFS,2026-07-14,call,1,2026-07-31,23.52,24.67,4.89,True
PFS,2026-07-14,call,3,2026-07-31,23.52,24.67,4.89,True
PFS,2026-07-14,call,5,2026-07-31,23.52,24.67,4.89,True
PFS,2026-07-14,call,10,2026-07-31,23.52,24.67,4.89,True
NPO,2026-07-14,put,1,2026-07-31,330.055,315.615,-4.38,True
NPO,2026-07-14,put,3,2026-07-31,330.055,315.615,-4.38,True
NPO,2026-07-14,put,5,2026-07-31,330.055,315.615,-4.38,True
NPO,2026-07-14,put,10,2026-07-31,330.055,315.615,-4.38,True
SKYW,2026-07-14,put,1,2026-07-31,97.48,108.17,10.97,False
SKYW,2026-07-14,put,3,2026-07-31,97.48,108.17,10.97,False
SKYW,2026-07-14,put,5,2026-07-31,97.48,108.17,10.97,False
SKYW,2026-07-14,put,10,2026-07-31,97.48,108.17,10.97,False
NATL,2026-07-14,put,1,2026-07-31,45.59,46.9,2.87,False
NATL,2026-07-14,put,3,2026-07-31,45.59,46.9,2.87,False
NATL,2026-07-14,put,5,2026-07-31,45.59,46.9,2.87,False
NATL,2026-07-14,put,10,2026-07-31,45.59,46.9,2.87,False
JBTM,2026-07-14,put,1,2026-07-31,138.5899,138.89,0.22,False
JBTM,2026-07-14,put,3,2026-07-31,138.5899,138.89,0.22,False
JBTM,2026-07-14,put,5,2026-07-31,138.5899,138.89,0.22,False
JBTM,2026-07-14,put,10,2026-07-31,138.5899,138.89,0.22,False
SFNC,2026-07-14,call,1,2026-07-31,22.99,23.565,2.5,True
SFNC,2026-07-14,call,3,2026-07-31,22.99,23.565,2.5,True
SFNC,2026-07-14,call,5,2026-07-31,22.99,23.565,2.5,True
SFNC,2026-07-14,call,10,2026-07-31,22.99,23.565,2.5,True
TRVI,2026-07-15,call,1,2026-07-31,17.45,18.375,5.3,True
TRVI,2026-07-15,call,3,2026-07-31,17.45,18.375,5.3,True
TRVI,2026-07-15,call,5,2026-07-31,17.45,18.375,5.3,True
TRVI,2026-07-15,call,10,2026-07-31,17.45,18.375,5.3,True
HRI,2026-07-15,call,1,2026-07-31,145.204,150.035,3.33,True
HRI,2026-07-15,call,3,2026-07-31,145.204,150.035,3.33,True
HRI,2026-07-15,call,5,2026-07-31,145.204,150.035,3.33,True
HRI,2026-07-15,call,10,2026-07-31,145.204,150.035,3.33,True
AEHR,2026-07-15,call,1,2026-07-31,88.775,81.0,-8.76,False
AEHR,2026-07-15,call,3,2026-07-31,88.775,81.0,-8.76,False
AEHR,2026-07-15,call,5,2026-07-31,88.775,81.0,-8.76,False
AEHR,2026-07-15,call,10,2026-07-31,88.775,81.0,-8.76,False
STC,2026-07-15,put,1,2026-07-31,69.435,67.965,-2.12,True
STC,2026-07-15,put,3,2026-07-31,69.435,67.965,-2.12,True
STC,2026-07-15,put,5,2026-07-31,69.435,67.965,-2.12,True
STC,2026-07-15,put,10,2026-07-31,69.435,67.965,-2.12,True
EXTR,2026-07-15,call,1,2026-07-31,30.25,30.53,0.93,True
EXTR,2026-07-15,call,3,2026-07-31,30.25,30.53,0.93,True
EXTR,2026-07-15,call,5,2026-07-31,30.25,30.53,0.93,True
EXTR,2026-07-15,call,10,2026-07-31,30.25,30.53,0.93,True
INSW,2026-07-15,call,1,2026-07-31,87.38,96.065,9.94,True
INSW,2026-07-15,call,3,2026-07-31,87.38,96.065,9.94,True
INSW,2026-07-15,call,5,2026-07-31,87.38,96.065,9.94,True
INSW,2026-07-15,call,10,2026-07-31,87.38,96.065,9.94,True
FCF,2026-07-15,call,1,2026-07-31,20.71,21.38,3.24,True
FCF,2026-07-15,call,3,2026-07-31,20.71,21.38,3.24,True
FCF,2026-07-15,call,5,2026-07-31,20.71,21.38,3.24,True
FCF,2026-07-15,call,10,2026-07-31,20.71,21.38,3.24,True
APAM,2026-07-15,put,1,2026-07-31,39.56,39.17,-0.99,True
APAM,2026-07-15,put,3,2026-07-31,39.56,39.17,-0.99,True
APAM,2026-07-15,put,5,2026-07-31,39.56,39.17,-0.99,True
APAM,2026-07-15,put,10,2026-07-31,39.56,39.17,-0.99,True
IRT,2026-07-15,put,1,2026-07-31,16.59,16.635,0.27,False
IRT,2026-07-15,put,3,2026-07-31,16.59,16.635,0.27,False
IRT,2026-07-15,put,5,2026-07-31,16.59,16.635,0.27,False
IRT,2026-07-15,put,10,2026-07-31,16.59,16.635,0.27,False
VC,2026-07-15,call,1,2026-07-31,105.93,104.7175,-1.14,False
VC,2026-07-15,call,3,2026-07-31,105.93,104.7175,-1.14,False
VC,2026-07-15,call,5,2026-07-31,105.93,104.7175,-1.14,False
VC,2026-07-15,call,10,2026-07-31,105.93,104.7175,-1.14,False
SKYW,2026-07-15,put,1,2026-07-31,100.065,108.17,8.1,False
SKYW,2026-07-15,put,3,2026-07-31,100.065,108.17,8.1,False
SKYW,2026-07-15,put,5,2026-07-31,100.065,108.17,8.1,False
SKYW,2026-07-15,put,10,2026-07-31,100.065,108.17,8.1,False
EBC,2026-07-15,call,1,2026-07-31,22.71,22.885,0.77,True
EBC,2026-07-15,call,3,2026-07-31,22.71,22.885,0.77,True
EBC,2026-07-15,call,5,2026-07-31,22.71,22.885,0.77,True
EBC,2026-07-15,call,10,2026-07-31,22.71,22.885,0.77,True
PFS,2026-07-15,call,1,2026-07-31,23.74,24.67,3.92,True
PFS,2026-07-15,call,3,2026-07-31,23.74,24.67,3.92,True
PFS,2026-07-15,call,5,2026-07-31,23.74,24.67,3.92,True
PFS,2026-07-15,call,10,2026-07-31,23.74,24.67,3.92,True
NPO,2026-07-15,put,1,2026-07-31,328.49,315.615,-3.92,True
NPO,2026-07-15,put,3,2026-07-31,328.49,315.615,-3.92,True
NPO,2026-07-15,put,5,2026-07-31,328.49,315.615,-3.92,True
NPO,2026-07-15,put,10,2026-07-31,328.49,315.615,-3.92,True
NATL,2026-07-15,put,1,2026-07-31,46.21,46.9,1.49,False
NATL,2026-07-15,put,3,2026-07-31,46.21,46.9,1.49,False
NATL,2026-07-15,put,5,2026-07-31,46.21,46.9,1.49,False
NATL,2026-07-15,put,10,2026-07-31,46.21,46.9,1.49,False
SRRK,2026-07-16,call,1,2026-07-31,51.44,47.605,-7.46,False
SRRK,2026-07-16,call,3,2026-07-31,51.44,47.605,-7.46,False
SRRK,2026-07-16,call,5,2026-07-31,51.44,47.605,-7.46,False
SRRK,2026-07-16,call,10,2026-07-31,51.44,47.605,-7.46,False
STC,2026-07-16,put,1,2026-07-31,72.19,67.965,-5.85,True
STC,2026-07-16,put,3,2026-07-31,72.19,67.965,-5.85,True
STC,2026-07-16,put,5,2026-07-31,72.19,67.965,-5.85,True
STC,2026-07-16,put,10,2026-07-31,72.19,67.965,-5.85,True
FCF,2026-07-16,call,1,2026-07-31,21.28,21.38,0.47,True
FCF,2026-07-16,call,3,2026-07-31,21.28,21.38,0.47,True
FCF,2026-07-16,call,5,2026-07-31,21.28,21.38,0.47,True
FCF,2026-07-16,call,10,2026-07-31,21.28,21.38,0.47,True
TRVI,2026-07-16,call,1,2026-07-31,17.155,18.375,7.11,True
TRVI,2026-07-16,call,3,2026-07-31,17.155,18.375,7.11,True
TRVI,2026-07-16,call,5,2026-07-31,17.155,18.375,7.11,True
TRVI,2026-07-16,call,10,2026-07-31,17.155,18.375,7.11,True
IRT,2026-07-16,put,1,2026-07-31,16.87,16.635,-1.39,True
IRT,2026-07-16,put,3,2026-07-31,16.87,16.635,-1.39,True
IRT,2026-07-16,put,5,2026-07-31,16.87,16.635,-1.39,True
IRT,2026-07-16,put,10,2026-07-31,16.87,16.635,-1.39,True
EBC,2026-07-16,call,1,2026-07-31,23.355,22.885,-2.01,False
EBC,2026-07-16,call,3,2026-07-31,23.355,22.885,-2.01,False
EBC,2026-07-16,call,5,2026-07-31,23.355,22.885,-2.01,False
EBC,2026-07-16,call,10,2026-07-31,23.355,22.885,-2.01,False
MD,2026-07-16,put,1,2026-07-31,26.65,26.29,-1.35,True
MD,2026-07-16,put,3,2026-07-31,26.65,26.29,-1.35,True
MD,2026-07-16,put,5,2026-07-31,26.65,26.29,-1.35,True
MD,2026-07-16,put,10,2026-07-31,26.65,26.29,-1.35,True
VC,2026-07-16,call,1,2026-07-31,106.68,104.7175,-1.84,False
VC,2026-07-16,call,3,2026-07-31,106.68,104.7175,-1.84,False
VC,2026-07-16,call,5,2026-07-31,106.68,104.7175,-1.84,False
VC,2026-07-16,call,10,2026-07-31,106.68,104.7175,-1.84,False
PFS,2026-07-16,call,1,2026-07-31,24.43,24.67,0.98,True
PFS,2026-07-16,call,3,2026-07-31,24.43,24.67,0.98,True
PFS,2026-07-16,call,5,2026-07-31,24.43,24.67,0.98,True
PFS,2026-07-16,call,10,2026-07-31,24.43,24.67,0.98,True
NPO,2026-07-16,put,1,2026-07-31,323.4525,315.615,-2.42,True
NPO,2026-07-16,put,3,2026-07-31,323.4525,315.615,-2.42,True
NPO,2026-07-16,put,5,2026-07-31,323.4525,315.615,-2.42,True
NPO,2026-07-16,put,10,2026-07-31,323.4525,315.615,-2.42,True
SKYW,2026-07-16,put,1,2026-07-31,100.46,108.17,7.67,False
SKYW,2026-07-16,put,3,2026-07-31,100.46,108.17,7.67,False
SKYW,2026-07-16,put,5,2026-07-31,100.46,108.17,7.67,False
SKYW,2026-07-16,put,10,2026-07-31,100.46,108.17,7.67,False
MTH,2026-07-16,put,1,2026-07-31,76.86,71.24,-7.31,True
MTH,2026-07-16,put,3,2026-07-31,76.86,71.24,-7.31,True
MTH,2026-07-16,put,5,2026-07-31,76.86,71.24,-7.31,True
MTH,2026-07-16,put,10,2026-07-31,76.86,71.24,-7.31,True
NATL,2026-07-16,put,1,2026-07-31,46.83,46.9,0.15,False
NATL,2026-07-16,put,3,2026-07-31,46.83,46.9,0.15,False
NATL,2026-07-16,put,5,2026-07-31,46.83,46.9,0.15,False
NATL,2026-07-16,put,10,2026-07-31,46.83,46.9,0.15,False
AXGN,2026-07-16,call,1,2026-07-31,39.55,41.8,5.69,True
AXGN,2026-07-16,call,3,2026-07-31,39.55,41.8,5.69,True
AXGN,2026-07-16,call,5,2026-07-31,39.55,41.8,5.69,True
AXGN,2026-07-16,call,10,2026-07-31,39.55,41.8,5.69,True
KGS,2026-07-16,put,1,2026-07-31,66.85,59.37,-11.19,True
KGS,2026-07-16,put,3,2026-07-31,66.85,59.37,-11.19,True
KGS,2026-07-16,put,5,2026-07-31,66.85,59.37,-11.19,True
KGS,2026-07-16,put,10,2026-07-31,66.85,59.37,-11.19,True
INOD,2026-07-17,put,1,2026-07-31,61.395,63.57,3.54,False
INOD,2026-07-17,put,3,2026-07-31,61.395,63.57,3.54,False
INOD,2026-07-17,put,5,2026-07-31,61.395,63.57,3.54,False
INOD,2026-07-17,put,10,2026-07-31,61.395,63.57,3.54,False
FLG,2026-07-17,call,1,2026-07-31,14.96,14.305,-4.38,False
FLG,2026-07-17,call,3,2026-07-31,14.96,14.305,-4.38,False
FLG,2026-07-17,call,5,2026-07-31,14.96,14.305,-4.38,False
FLG,2026-07-17,call,10,2026-07-31,14.96,14.305,-4.38,False
CTRE,2026-07-17,call,1,2026-07-31,42.73,41.785,-2.21,False
CTRE,2026-07-17,call,3,2026-07-31,42.73,41.785,-2.21,False
CTRE,2026-07-17,call,5,2026-07-31,42.73,41.785,-2.21,False
CTRE,2026-07-17,call,10,2026-07-31,42.73,41.785,-2.21,False
LBRT,2026-07-17,put,1,2026-07-31,23.77,18.735,-21.18,True
LBRT,2026-07-17,put,3,2026-07-31,23.77,18.735,-21.18,True
LBRT,2026-07-17,put,5,2026-07-31,23.77,18.735,-21.18,True
LBRT,2026-07-17,put,10,2026-07-31,23.77,18.735,-21.18,True
STC,2026-07-17,put,1,2026-07-31,71.9,67.965,-5.47,True
STC,2026-07-17,put,3,2026-07-31,71.9,67.965,-5.47,True
STC,2026-07-17,put,5,2026-07-31,71.9,67.965,-5.47,True
STC,2026-07-17,put,10,2026-07-31,71.9,67.965,-5.47,True
FCF,2026-07-17,call,1,2026-07-31,21.035,21.38,1.64,True
FCF,2026-07-17,call,3,2026-07-31,21.035,21.38,1.64,True
FCF,2026-07-17,call,5,2026-07-31,21.035,21.38,1.64,True
FCF,2026-07-17,call,10,2026-07-31,21.035,21.38,1.64,True
IRT,2026-07-17,put,1,2026-07-31,16.64,16.635,-0.03,True
IRT,2026-07-17,put,3,2026-07-31,16.64,16.635,-0.03,True
IRT,2026-07-17,put,5,2026-07-31,16.64,16.635,-0.03,True
IRT,2026-07-17,put,10,2026-07-31,16.64,16.635,-0.03,True
KWR,2026-07-17,call,1,2026-07-31,150.615,162.14,7.65,True
KWR,2026-07-17,call,3,2026-07-31,150.615,162.14,7.65,True
KWR,2026-07-17,call,5,2026-07-31,150.615,162.14,7.65,True
KWR,2026-07-17,call,10,2026-07-31,150.615,162.14,7.65,True
PFS,2026-07-17,call,1,2026-07-31,24.08,24.67,2.45,True
PFS,2026-07-17,call,3,2026-07-31,24.08,24.67,2.45,True
PFS,2026-07-17,call,5,2026-07-31,24.08,24.67,2.45,True
PFS,2026-07-17,call,10,2026-07-31,24.08,24.67,2.45,True
MD,2026-07-17,put,1,2026-07-31,26.08,26.29,0.81,False
MD,2026-07-17,put,3,2026-07-31,26.08,26.29,0.81,False
MD,2026-07-17,put,5,2026-07-31,26.08,26.29,0.81,False
MD,2026-07-17,put,10,2026-07-31,26.08,26.29,0.81,False
KGS,2026-07-17,put,1,2026-07-31,64.63,59.37,-8.14,True
KGS,2026-07-17,put,3,2026-07-31,64.63,59.37,-8.14,True
KGS,2026-07-17,put,5,2026-07-31,64.63,59.37,-8.14,True
KGS,2026-07-17,put,10,2026-07-31,64.63,59.37,-8.14,True
IRON,2026-07-17,call,1,2026-07-31,75.28,77.0,2.28,True
IRON,2026-07-17,call,3,2026-07-31,75.28,77.0,2.28,True
IRON,2026-07-17,call,5,2026-07-31,75.28,77.0,2.28,True
IRON,2026-07-17,call,10,2026-07-31,75.28,77.0,2.28,True
