ticker,date,total_volume,call_volume,put_volume,open_interest,vol_oi_ratio,put_call_ratio,top_call_strike,top_call_strike_volume,top_call_expiry,top_put_strike,top_put_strike_volume,top_put_expiry,stock_price
BOOT,2026-07-13,555,420,135,6575,0.08,0.32,160.0,315.0,2026-08-21,100.0,30.0,2026-08-21,164.02999877929688
VRNS,2026-07-13,9283,446,8837,23385,0.4,19.81,45.0,352.0,2026-07-17,35.0,4619.0,2026-07-17,45.73500061035156
NE,2026-07-13,2119,2087,32,4788,0.44,0.02,45.0,2034.0,2026-08-21,50.0,8.0,2026-07-17,41.720001220703125
GLNG,2026-07-13,271,168,103,8394,0.03,0.61,60.0,54.0,2026-08-21,50.0,35.0,2026-07-17,51.334999084472656
TTAN,2026-07-13,417,294,123,10424,0.04,0.42,110.0,56.0,2026-07-17,70.0,22.0,2026-07-17,79.94000244140625
MARA,2026-07-13,54594,40672,13922,396282,0.14,0.34,14.5,7034.0,2026-07-17,12.0,2794.0,2026-07-17,12.039999961853027
UCTT,2026-07-13,979,530,449,9330,0.1,0.85,160.0,289.0,2026-07-17,105.0,242.0,2026-07-17,96.92500305175781
EBC,2026-07-13,1715,1702,13,783,2.19,0.01,5.0,700.0,2026-07-17,20.0,5.0,2026-07-17,22.264999389648438
SKY,2026-07-13,432,311,121,17226,0.03,0.39,90.0,202.0,2026-07-17,80.0,60.0,2026-07-17,80.13999938964844
PBF,2026-07-13,11066,10018,1048,20000,0.55,0.1,60.0,4723.0,2026-08-21,55.0,667.0,2026-07-17,57.72999954223633
ZETA,2026-07-13,10188,8152,2036,96458,0.11,0.25,25.0,1236.0,2026-07-24,22.0,280.0,2026-07-24,21.853599548339844
TXG,2026-07-13,665,566,99,8764,0.08,0.17,45.0,200.0,2026-08-21,15.0,30.0,2026-08-21,41.84000015258789
MGY,2026-07-13,1061,1047,14,920,1.15,0.01,25.0,1002.0,2026-07-17,30.0,8.0,2026-07-17,26.870100021362305
CNX,2026-07-13,686,365,321,4530,0.15,0.88,30.0,135.0,2026-07-17,31.0,90.0,2026-08-21,32.435001373291016
OPEN,2026-07-13,40055,28771,11284,146637,0.27,0.39,5.0,14581.0,2026-07-17,4.5,4592.0,2026-07-17,4.624300003051758
SYNA,2026-07-13,433,219,214,3902,0.11,0.98,95.0,40.0,2026-07-17,40.0,75.0,2026-07-17,119.54000091552734
ACLS,2026-07-13,996,742,254,9222,0.11,0.34,260.0,359.0,2026-08-21,230.0,51.0,2026-08-21,137.89999389648438
HRI,2026-07-13,406,87,319,1261,0.32,3.67,155.0,11.0,2026-07-17,145.0,300.0,2026-07-17,146.43499755859375
SPHR,2026-07-13,511,268,243,6721,0.08,0.91,150.0,78.0,2026-08-21,145.0,45.0,2026-07-17,142.92999267578125
AZZ,2026-07-13,300,181,119,1642,0.18,0.66,170.0,45.0,2026-07-17,115.0,22.0,2026-08-21,143.88999938964844
CBT,2026-07-13,222,187,35,2171,0.1,0.19,95.0,153.0,2026-07-17,80.0,10.0,2026-08-21,87.11000061035156
FLG,2026-07-13,1622,874,748,91247,0.02,0.86,15.0,606.0,2026-07-17,15.0,250.0,2026-07-17,14.890000343322754
DNTH,2026-07-13,453,408,45,4193,0.11,0.11,75.0,250.0,2026-08-21,75.0,8.0,2026-07-17,96.7249984741211
LGN,2026-07-13,284,255,29,3290,0.09,0.11,70.0,50.0,2026-07-17,65.0,7.0,2026-07-17,70.12999725341797
RXO,2026-07-13,321,235,86,13871,0.02,0.37,20.0,100.0,2026-08-21,7.5,15.0,2026-08-21,27.03499984741211
TENB,2026-07-13,2117,334,1783,17380,0.12,5.34,26.0,75.0,2026-07-17,33.0,1502.0,2026-08-21,39.09000015258789
DIOD,2026-07-13,310,133,177,1514,0.2,1.33,115.0,50.0,2026-08-21,120.0,43.0,2026-07-17,92.48500061035156
MUR,2026-07-13,311,223,88,8717,0.04,0.39,37.5,49.0,2026-08-21,27.5,16.0,2026-08-21,35.27000045776367
BMI,2026-07-13,234,94,140,1507,0.16,1.49,135.0,14.0,2026-08-21,140.0,40.0,2026-07-17,140.89500427246094
ORKA,2026-07-13,279,192,87,2088,0.13,0.45,25.0,40.0,2026-08-21,65.0,20.0,2026-07-17,85.08000183105469
CRNX,2026-07-13,1397,1064,333,9884,0.14,0.31,55.0,550.0,2026-07-17,55.0,100.0,2026-08-21,83.65499877929688
ALHC,2026-07-13,454,191,263,17434,0.03,1.38,22.5,99.0,2026-08-21,15.0,84.0,2026-07-17,20.139999389648438
VAL,2026-07-13,2483,2272,211,16453,0.15,0.09,75.0,2003.0,2026-08-21,45.0,58.0,2026-08-21,80.07499694824219
CECO,2026-07-13,403,90,313,4090,0.1,3.48,90.0,11.0,2026-08-21,75.0,219.0,2026-07-17,81.6500015258789
MMSI,2026-07-13,288,281,7,930,0.31,0.02,80.0,213.0,2026-07-17,85.0,2.0,2026-07-17,73.5250015258789
REZI,2026-07-13,375,222,153,5085,0.07,0.69,40.0,159.0,2026-07-17,35.0,128.0,2026-08-21,35.43000030517578
MIR,2026-07-13,200,128,72,59553,0.0,0.56,22.5,46.0,2026-08-21,15.0,20.0,2026-08-21,16.299999237060547
BCO,2026-07-13,657,155,502,2012,0.33,3.24,100.0,74.0,2026-07-17,95.0,300.0,2026-08-21,107.0
XMTR,2026-07-13,239,171,68,4800,0.05,0.4,100.0,22.0,2026-07-17,135.0,10.0,2026-07-17,94.79499816894531
IRTC,2026-07-13,306,169,137,1120,0.27,0.81,140.0,104.0,2026-08-21,85.0,35.0,2026-07-17,117.75
TNGX,2026-07-13,3138,2603,535,5633,0.56,0.21,31.0,679.0,2026-08-21,28.0,209.0,2026-07-17,28.399999618530273
IRT,2026-07-13,699,660,39,722,0.97,0.06,2.5,480.0,2026-07-17,15.0,30.0,2026-07-17,16.875
CELC,2026-07-13,1815,913,902,16250,0.11,0.99,170.0,223.0,2026-07-17,65.0,282.0,2026-07-17,102.18009948730469
BGC,2026-07-13,399,268,131,4408,0.09,0.49,14.0,100.0,2026-08-21,12.0,75.0,2026-07-17,10.885000228881836
PI,2026-07-13,778,539,239,2662,0.29,0.44,150.0,200.0,2026-08-21,170.0,48.0,2026-07-17,147.97999572753906
ANF,2026-07-13,1455,583,872,8749,0.17,1.5,105.0,73.0,2026-07-17,50.0,317.0,2026-07-17,92.44999694824219
URBN,2026-07-13,756,383,373,2612,0.29,0.97,50.0,80.0,2026-07-17,58.0,180.0,2026-07-17,69.55999755859375
POWI,2026-07-13,316,104,212,7932,0.04,2.04,45.0,12.0,2026-07-17,60.0,50.0,2026-07-17,69.12999725341797
MHO,2026-07-13,339,297,42,1903,0.18,0.14,130.0,150.0,2026-07-17,135.0,10.0,2026-07-17,146.36000061035156
ABG,2026-07-13,343,231,112,5308,0.06,0.48,220.0,100.0,2026-07-17,170.0,80.0,2026-07-17,211.35000610351562
CNR,2026-07-13,1240,165,1075,6971,0.18,6.52,115.0,71.0,2026-07-17,85.0,473.0,2026-08-21,83.54000091552734
CSTM,2026-07-13,505,328,177,10578,0.05,0.54,34.0,35.0,2026-08-21,20.0,26.0,2026-08-21,28.93000030517578
DAVE,2026-07-13,605,200,405,5072,0.12,2.02,450.0,48.0,2026-07-17,420.0,92.0,2026-07-17,394.1499938964844
MC,2026-07-13,365,344,21,3479,0.1,0.06,75.0,238.0,2026-07-17,60.0,5.0,2026-07-17,62.720001220703125
MRX,2026-07-13,215,112,103,1277,0.17,0.92,70.0,51.0,2026-08-21,65.0,64.0,2026-08-21,64.7300033569336
SKYW,2026-07-13,1805,80,1725,1047,1.72,21.56,80.0,11.0,2026-07-17,115.0,800.0,2026-07-17,97.23999786376953
SLG,2026-07-13,432,336,96,12207,0.04,0.29,42.5,177.0,2026-07-17,42.5,10.0,2026-07-17,48.099998474121094
GEO,2026-07-13,3668,2870,798,94257,0.04,0.28,38.0,1000.0,2026-07-17,31.0,492.0,2026-07-17,30.139999389648438
EXTR,2026-07-13,461,405,56,3141,0.15,0.14,28.0,140.0,2026-08-21,24.0,25.0,2026-08-21,32.95000076293945
DNLI,2026-07-13,250,211,39,5369,0.05,0.18,2.5,153.0,2026-07-17,20.0,21.0,2026-07-17,26.239999771118164
ITRI,2026-07-13,386,205,181,5800,0.07,0.88,145.0,100.0,2026-07-17,90.0,86.0,2026-08-21,83.20999908447266
LBRT,2026-07-13,859,749,110,7100,0.12,0.15,30.0,613.0,2026-08-21,23.0,50.0,2026-07-17,25.165000915527344
BOX,2026-07-13,583,340,243,5967,0.1,0.71,28.0,75.0,2026-07-17,25.0,100.0,2026-08-21,29.364999771118164
LRN,2026-07-13,351,279,72,4538,0.08,0.26,120.0,100.0,2026-08-21,65.0,20.0,2026-07-17,91.80500030517578
ICUI,2026-07-13,264,168,96,587,0.45,0.57,145.0,110.0,2026-07-17,115.0,42.0,2026-08-21,155.60499572753906
BKD,2026-07-13,2345,144,2201,42330,0.06,15.28,16.0,53.0,2026-07-17,16.0,2007.0,2026-07-17,14.375
AAP,2026-07-13,1586,1270,316,68041,0.02,0.25,58.0,382.0,2026-07-17,58.0,50.0,2026-07-17,54.80500030517578
ERAS,2026-07-13,1104,92,1012,27238,0.04,11.0,17.5,17.0,2026-07-17,12.5,400.0,2026-08-21,17.700000762939453
RELY,2026-07-13,1084,520,564,11821,0.09,1.08,25.0,301.0,2026-07-17,22.5,320.0,2026-07-17,23.989999771118164
CAKE,2026-07-13,510,286,224,8707,0.06,0.78,75.0,42.0,2026-07-17,75.0,53.0,2026-07-17,81.37999725341797
KBH,2026-07-13,307,189,118,15985,0.02,0.62,60.0,109.0,2026-07-17,55.0,24.0,2026-08-21,54.709999084472656
USAR,2026-07-13,13913,10852,3061,85397,0.16,0.28,21.5,1011.0,2026-07-17,16.0,573.0,2026-07-17,17.190000534057617
PLUG,2026-07-13,9075,8086,989,87323,0.1,0.12,2.5,6098.0,2026-07-17,2.0,242.0,2026-07-17,2.1744000911712646
CALM,2026-07-13,566,294,272,19792,0.03,0.93,45.0,42.0,2026-08-21,75.0,86.0,2026-08-21,85.36499786376953
IBRX,2026-07-13,8103,6412,1691,119788,0.07,0.26,22.0,2317.0,2026-07-17,8.0,344.0,2026-07-17,7.78000020980835
ONDS,2026-07-13,57061,35186,21875,418470,0.14,0.62,7.5,8916.0,2026-07-17,7.0,5577.0,2026-07-17,7.212399959564209
TDS,2026-07-13,356,347,9,4875,0.07,0.03,35.0,194.0,2026-08-21,65.0,2.0,2026-07-17,33.974998474121094
HIW,2026-07-13,340,175,165,3419,0.1,0.94,20.0,150.0,2026-08-21,25.0,146.0,2026-07-17,31.2450008392334
WHD,2026-07-13,432,98,334,2926,0.15,3.41,55.0,44.0,2026-08-21,35.0,100.0,2026-08-21,53.86000061035156
HAE,2026-07-13,1066,58,1008,3247,0.33,17.38,90.0,24.0,2026-08-21,70.0,1001.0,2026-07-17,77.29499816894531
SEI,2026-07-13,1518,709,809,22964,0.07,1.14,70.0,353.0,2026-07-17,82.5,303.0,2026-08-21,67.18000030517578
HNGE,2026-07-13,218,81,137,20741,0.01,1.69,95.0,13.0,2026-08-21,80.0,28.0,2026-07-17,89.32499694824219
LASR,2026-07-13,766,554,212,3946,0.19,0.38,100.0,110.0,2026-07-17,57.0,18.0,2026-07-24,68.51000213623047
UUUU,2026-07-13,5974,3453,2521,88578,0.07,0.73,14.0,813.0,2026-07-17,12.0,730.0,2026-07-24,13.085000038146973
GNW,2026-07-13,220,150,70,6819,0.03,0.47,10.0,106.0,2026-08-21,10.0,50.0,2026-08-21,9.574999809265137
AXTI,2026-07-13,15072,10486,4586,55643,0.27,0.44,50.0,4906.0,2026-07-17,45.0,1342.0,2026-07-17,48.51499938964844
OPCH,2026-07-13,211,167,44,12715,0.02,0.26,22.5,83.0,2026-07-17,17.5,7.0,2026-07-17,21.969999313354492
INSW,2026-07-13,528,372,156,6133,0.09,0.42,55.0,165.0,2026-07-17,80.0,51.0,2026-07-17,87.68499755859375
VECO,2026-07-13,1312,1179,133,12433,0.11,0.11,40.0,263.0,2026-07-17,37.0,32.0,2026-07-17,55.79999923706055
BEAM,2026-07-13,672,445,227,9217,0.07,0.51,27.0,56.0,2026-07-17,33.0,60.0,2026-07-17,31.110000610351562
ICHR,2026-07-13,772,370,402,5928,0.13,1.09,100.0,52.0,2026-07-17,52.5,41.0,2026-08-21,91.58000183105469
TDW,2026-07-13,211,137,74,3117,0.07,0.54,35.0,50.0,2026-07-17,30.0,25.0,2026-07-17,73.7300033569336
GPI,2026-07-13,1238,107,1131,1466,0.84,10.57,300.0,20.0,2026-07-17,280.0,374.0,2026-08-21,294.0450134277344
STNG,2026-07-13,887,691,196,17231,0.05,0.28,82.5,217.0,2026-07-17,65.0,31.0,2026-08-21,77.7699966430664
ACHR,2026-07-13,9554,6969,2585,207514,0.05,0.37,5.0,2598.0,2026-07-24,4.5,949.0,2026-07-17,4.59499979019165
AMBA,2026-07-13,1206,437,769,10843,0.11,1.76,90.0,26.0,2026-07-17,57.5,118.0,2026-07-17,72.32499694824219
ACAD,2026-07-13,245,166,79,5293,0.05,0.48,29.0,56.0,2026-07-17,19.0,33.0,2026-07-17,25.4950008392334
CNK,2026-07-13,542,129,413,8823,0.06,3.2,32.0,16.0,2026-08-21,20.0,112.0,2026-07-17,29.280000686645508
BKU,2026-07-13,252,236,16,38120,0.01,0.07,55.0,200.0,2026-07-17,40.0,4.0,2026-07-17,47.880001068115234
WDFC,2026-07-13,860,425,435,2349,0.37,1.02,270.0,119.0,2026-07-17,175.0,51.0,2026-07-17,249.44000244140625
SFNC,2026-07-13,332,327,5,241,1.38,0.02,2.5,307.0,2026-09-18,17.5,5.0,2026-09-18,22.864999771118164
SIG,2026-07-13,726,434,292,11249,0.06,0.67,85.0,250.0,2026-07-17,77.0,91.0,2026-07-17,83.80999755859375
IMVT,2026-07-13,903,488,415,9643,0.09,0.85,28.0,300.0,2026-07-17,30.0,85.0,2026-07-17,38.349998474121094
NATL,2026-07-13,351,26,325,213,1.65,12.5,45.0,16.0,2026-07-17,30.0,269.0,2026-07-17,45.41999816894531
TDC,2026-07-13,237,119,118,4663,0.05,0.99,60.0,40.0,2026-07-17,30.0,24.0,2026-07-17,34.220001220703125
FUL,2026-07-13,241,136,105,680,0.35,0.77,65.0,120.0,2026-07-17,30.0,36.0,2026-08-21,55.79999923706055
RARE,2026-07-13,3121,2202,919,10889,0.29,0.42,40.0,2034.0,2026-08-21,17.5,750.0,2026-08-21,32.22999954223633
CWK,2026-07-13,328,258,70,2217,0.15,0.27,15.0,141.0,2026-08-21,10.0,29.0,2026-08-21,13.329999923706055
COCO,2026-07-13,388,225,163,4437,0.09,0.72,30.0,124.0,2026-07-17,85.0,101.0,2026-07-17,72.47000122070312
ADEA,2026-07-13,1230,1178,52,14553,0.08,0.04,30.0,1096.0,2026-07-17,25.0,14.0,2026-08-21,27.844999313354492
DK,2026-07-13,452,269,183,3305,0.14,0.68,70.0,50.0,2026-07-17,55.0,31.0,2026-07-17,58.439998626708984
RSI,2026-07-13,424,385,39,33590,0.01,0.1,17.5,172.0,2026-07-17,15.0,10.0,2026-07-17,33.79999923706055
SMR,2026-07-13,16622,11711,4911,139891,0.12,0.42,10.0,3503.0,2026-07-17,8.0,1310.0,2026-07-17,8.404999732971191
DYN,2026-07-13,526,394,132,1116,0.47,0.34,35.0,250.0,2026-07-17,5.0,40.0,2026-07-17,23.06999969482422
CLSK,2026-07-13,40556,36442,4114,152144,0.27,0.11,13.5,8587.0,2026-07-17,10.0,610.0,2026-07-17,12.175000190734863
MIAX,2026-07-13,415,279,136,4662,0.09,0.49,70.0,100.0,2026-07-17,50.0,67.0,2026-07-17,41.5099983215332
OUST,2026-07-13,6396,3613,2783,34888,0.18,0.77,85.0,689.0,2026-07-24,28.0,1102.0,2026-07-17,40.28499984741211
IDYA,2026-07-13,314,125,189,7352,0.04,1.51,25.0,30.0,2026-07-17,22.5,88.0,2026-07-17,35.90999984741211
ASH,2026-07-13,1233,1205,28,4509,0.27,0.02,70.0,1130.0,2026-07-17,55.0,5.0,2026-07-17,65.50499725341797
ASO,2026-07-13,5243,4562,681,10275,0.51,0.15,50.0,4006.0,2026-07-17,45.0,395.0,2026-07-17,46.400001525878906
BHE,2026-07-13,432,404,28,1304,0.33,0.07,110.0,136.0,2026-08-21,95.0,10.0,2026-07-17,82.37999725341797
PENG,2026-07-13,6114,4246,1868,42408,0.14,0.44,80.0,1268.0,2026-07-17,70.0,356.0,2026-07-17,76.70999908447266
CENX,2026-07-13,297,132,165,14191,0.02,1.25,50.0,23.0,2026-08-21,55.0,26.0,2026-07-17,44.8650016784668
HP,2026-07-13,230,153,77,2450,0.09,0.5,30.0,50.0,2026-07-17,30.0,20.0,2026-08-21,34.2599983215332
RLAY,2026-07-13,798,128,670,20318,0.04,5.23,23.0,40.0,2026-07-17,12.0,601.0,2026-07-17,18.399999618530273
STEP,2026-07-13,247,133,114,3640,0.07,0.86,50.0,82.0,2026-08-21,35.0,53.0,2026-07-17,42.5
WRBY,2026-07-13,1331,724,607,7188,0.19,0.84,31.0,395.0,2026-07-24,23.0,212.0,2026-07-24,27.47879981994629
CXW,2026-07-13,4484,2146,2338,88748,0.05,1.09,32.0,528.0,2026-07-17,20.0,1200.0,2026-07-17,31.184999465942383
LEU,2026-07-13,1732,735,997,18209,0.1,1.36,160.0,88.0,2026-07-17,130.0,211.0,2026-07-17,160.4149932861328
CLDX,2026-07-13,762,381,381,2483,0.31,1.0,23.0,200.0,2026-08-21,33.0,311.0,2026-07-17,37.95500183105469
RUN,2026-07-13,16149,8782,7367,112855,0.14,0.84,12.5,4718.0,2026-07-17,11.5,3790.0,2026-07-17,12.260000228881836
PTEN,2026-07-13,551,377,174,101590,0.01,0.46,15.0,120.0,2026-08-21,10.0,40.0,2026-08-21,9.765000343322754
SEZL,2026-07-13,1928,750,1178,31473,0.06,1.57,160.0,202.0,2026-08-21,170.0,270.0,2026-08-21,159.38760375976562
UPST,2026-07-13,7019,4277,2742,61866,0.11,0.64,35.0,795.0,2026-07-17,35.0,538.0,2026-07-17,31.510000228881836
SHOO,2026-07-13,1172,723,449,28659,0.04,0.62,45.0,560.0,2026-08-21,35.0,430.0,2026-07-17,41.9900016784668
LION,2026-07-13,4665,3792,873,39121,0.12,0.23,13.0,2732.0,2026-07-17,17.0,588.0,2026-08-21,13.255000114440918
PFS,2026-07-13,540,534,6,304,1.78,0.01,5.0,201.0,2026-07-17,20.0,5.0,2026-07-17,23.520000457763672
MGNI,2026-07-13,1481,488,993,26446,0.06,2.03,18.0,100.0,2026-08-21,20.0,489.0,2026-08-21,20.56999969482422
CC,2026-07-13,1480,1064,416,36494,0.04,0.39,18.0,483.0,2026-07-24,12.0,150.0,2026-07-17,17.56999969482422
PARR,2026-07-13,293,195,98,2638,0.11,0.5,70.0,47.0,2026-08-21,30.0,25.0,2026-07-17,70.38999938964844
STUB,2026-07-13,2032,1797,235,34597,0.06,0.13,13.5,500.0,2026-07-24,11.5,84.0,2026-07-24,10.625
SLS,2026-07-13,17284,12432,4852,165534,0.1,0.39,15.0,1666.0,2026-07-17,9.0,2389.0,2026-07-17,12.5649995803833
GRAL,2026-07-13,464,345,119,8226,0.06,0.34,70.0,138.0,2026-07-17,120.0,13.0,2026-07-17,71.68499755859375
PENN,2026-07-13,402,183,219,25769,0.02,1.2,22.0,42.0,2026-08-21,13.0,100.0,2026-07-17,20.354999542236328
BANC,2026-07-13,4364,3023,1341,15386,0.28,0.44,20.0,1250.0,2026-08-21,20.0,1250.0,2026-07-17,20.405000686645508
EWTX,2026-07-13,3943,2296,1647,9013,0.44,0.72,25.0,2125.0,2026-08-21,30.0,1031.0,2026-08-21,41.68000030517578
BWIN,2026-07-13,306,172,134,1622,0.19,0.78,22.5,91.0,2026-07-17,22.5,57.0,2026-07-17,27.31999969482422
UNFI,2026-07-13,455,374,81,3916,0.12,0.22,70.0,236.0,2026-07-17,20.0,20.0,2026-08-21,49.380001068115234
VAC,2026-07-13,433,354,79,2271,0.19,0.22,125.0,100.0,2026-08-21,55.0,32.0,2026-07-17,97.41999816894531
BTU,2026-07-13,1750,1314,436,27894,0.06,0.33,27.5,296.0,2026-07-17,45.0,49.0,2026-07-17,23.549999237060547
BXMT,2026-07-13,1662,334,1328,8117,0.2,3.98,20.0,129.0,2026-07-17,19.0,1113.0,2026-07-17,16.834999084472656
TARS,2026-07-13,356,222,134,16624,0.02,0.6,60.0,82.0,2026-08-21,70.0,73.0,2026-07-17,58.814998626708984
FSLY,2026-07-13,2688,2198,490,26628,0.1,0.22,21.0,509.0,2026-07-17,20.0,102.0,2026-07-17,20.389999389648438
CARG,2026-07-13,266,173,93,1127,0.24,0.54,28.0,50.0,2026-07-17,25.0,25.0,2026-07-17,33.349998474121094
BCC,2026-07-13,237,63,174,1727,0.14,2.76,40.0,15.0,2026-07-17,60.0,50.0,2026-08-21,74.375
VC,2026-07-13,224,206,18,1021,0.22,0.09,100.0,177.0,2026-07-17,80.0,7.0,2026-07-17,104.31999969482422
DAN,2026-07-13,377,262,115,1567,0.24,0.44,40.0,70.0,2026-07-17,23.0,51.0,2026-08-21,27.315000534057617
PATK,2026-07-13,342,271,71,701,0.49,0.26,105.0,239.0,2026-08-21,75.0,16.0,2026-07-17,83.16000366210938
COHU,2026-07-13,370,130,240,4518,0.08,1.85,85.0,15.0,2026-08-21,50.0,75.0,2026-07-17,52.54999923706055
TRN,2026-07-13,2084,77,2007,8995,0.23,26.06,27.0,20.0,2026-07-17,27.0,1750.0,2026-08-21,36.54999923706055
HLIO,2026-07-13,564,50,514,1266,0.45,10.28,95.0,24.0,2026-07-17,85.0,510.0,2026-07-17,79.94249725341797
PK,2026-07-13,1094,1074,20,10413,0.11,0.02,15.0,443.0,2026-07-17,12.5,12.0,2026-07-17,14.085000038146973
WK,2026-07-13,395,322,73,1158,0.34,0.23,65.0,101.0,2026-07-17,45.0,12.0,2026-07-17,54.97999954223633
HUBG,2026-07-13,2026,1955,71,2127,0.95,0.04,50.0,1900.0,2026-07-17,40.0,44.0,2026-07-17,47.32500076293945
NAVN,2026-07-13,688,331,357,11247,0.06,1.08,25.0,217.0,2026-07-17,20.0,200.0,2026-08-21,25.860000610351562
VISN,2026-07-13,2047,1373,674,48396,0.04,0.49,12.0,270.0,2026-08-21,15.0,228.0,2026-08-21,12.149900436401367
KEEL,2026-07-13,10673,8592,2081,134117,0.08,0.24,5.0,1869.0,2026-07-17,4.0,674.0,2026-07-24,4.255000114440918
VERA,2026-07-13,1025,796,229,27180,0.04,0.29,45.0,332.0,2026-07-17,25.0,150.0,2026-07-17,40.790000915527344
RH,2026-07-13,1338,497,841,12689,0.11,1.69,180.0,171.0,2026-07-17,160.0,168.0,2026-07-24,163.25999450683594
WERN,2026-07-13,426,338,88,1014,0.42,0.26,40.0,300.0,2026-07-17,40.0,48.0,2026-07-17,43.91999816894531
NVTS,2026-07-13,10827,6504,4323,108078,0.1,0.66,15.0,1155.0,2026-07-17,12.0,831.0,2026-07-17,12.6850004196167
BATRK,2026-07-13,674,557,117,1742,0.39,0.21,22.5,505.0,2026-08-21,50.0,80.0,2026-08-21,52.56999969482422
SOUN,2026-07-13,19618,16740,2878,323339,0.06,0.17,7.0,5857.0,2026-07-17,6.0,1135.0,2026-07-17,6.480000019073486
CALY,2026-07-13,262,121,141,15158,0.02,1.17,17.5,27.0,2026-07-17,12.5,50.0,2026-07-17,18.329999923706055
AEO,2026-07-13,4126,2671,1455,11557,0.36,0.54,16.0,1180.0,2026-07-17,15.0,373.0,2026-07-24,16.065000534057617
STNE,2026-07-13,5418,966,4452,132299,0.04,4.61,10.47,501.0,2026-07-17,18.47,4000.0,2026-07-17,11.125
DHT,2026-07-13,3288,2979,309,60859,0.05,0.1,18.0,1402.0,2026-07-17,16.0,98.0,2026-08-21,17.6299991607666
PFSI,2026-07-13,2022,1692,330,19461,0.1,0.2,125.0,1000.0,2026-08-21,115.0,200.0,2026-08-21,82.01000213623047
CLMT,2026-07-13,2024,1064,960,32375,0.06,0.9,40.0,138.0,2026-07-17,13.0,112.0,2026-08-21,39.84000015258789
LUNR,2026-07-13,9122,5549,3573,97959,0.09,0.64,17.0,1186.0,2026-07-17,13.5,782.0,2026-07-24,15.279999732971191
NWL,2026-07-13,694,593,101,27409,0.03,0.17,5.0,103.0,2026-07-17,5.0,38.0,2026-08-21,5.045000076293945
IMNM,2026-07-13,474,271,203,3446,0.14,0.75,3.0,69.0,2026-07-17,20.0,50.0,2026-07-17,22.485000610351562
NKTR,2026-07-13,3032,1810,1222,28268,0.11,0.68,115.0,730.0,2026-07-17,35.0,522.0,2026-07-17,67.88999938964844
LCII,2026-07-13,1058,302,756,2027,0.52,2.5,105.0,128.0,2026-07-17,70.0,650.0,2026-07-17,101.90499877929688
CRGY,2026-07-13,803,687,116,17973,0.04,0.17,10.0,228.0,2026-08-21,10.0,66.0,2026-07-17,10.024999618530273
CTRI,2026-07-13,649,232,417,7274,0.09,1.8,27.5,70.0,2026-08-21,25.0,350.0,2026-08-21,25.670000076293945
BULL,2026-07-13,11664,8217,3447,217359,0.05,0.42,7.5,3190.0,2026-07-17,7.5,1766.0,2026-07-17,7.284999847412109
ESTA,2026-07-13,768,374,394,5103,0.15,1.05,75.0,100.0,2026-07-17,75.0,100.0,2026-08-21,88.16000366210938
NTLA,2026-07-13,2647,1643,1004,36207,0.07,0.61,15.0,348.0,2026-07-17,13.0,372.0,2026-07-17,12.864999771118164
ATKR,2026-07-13,216,36,180,2860,0.08,5.0,105.0,5.0,2026-07-17,70.0,122.0,2026-07-17,71.0250015258789
SGHC,2026-07-13,2440,1993,447,128382,0.02,0.22,10.75,850.0,2026-07-17,6.75,200.0,2026-07-17,15.079999923706055
RAMP,2026-07-13,644,494,150,3706,0.17,0.3,40.0,400.0,2026-07-17,37.5,100.0,2026-07-17,37.8849983215332
XRAY,2026-07-13,363,276,87,10354,0.04,0.32,12.5,113.0,2026-08-21,17.5,50.0,2026-07-17,12.5802001953125
TMDX,2026-07-13,1717,947,770,24869,0.07,0.81,80.0,202.0,2026-07-17,50.0,203.0,2026-07-17,75.93000030517578
PTON,2026-07-13,16034,14999,1035,254898,0.06,0.07,6.5,4030.0,2026-07-17,1.5,462.0,2026-07-17,5.994999885559082
NRIX,2026-07-13,705,499,206,3183,0.22,0.41,30.0,156.0,2026-08-21,22.0,80.0,2026-07-17,21.81999969482422
FLY,2026-07-13,4369,3357,1012,46026,0.09,0.3,27.0,1326.0,2026-07-17,22.0,214.0,2026-07-17,22.149999618530273
UTI,2026-07-13,340,197,143,8201,0.04,0.73,55.0,60.0,2026-07-17,45.0,26.0,2026-08-21,48.40380096435547
BCRX,2026-07-13,1314,622,692,36438,0.04,1.11,11.0,159.0,2026-07-17,10.0,620.0,2026-07-17,9.84000015258789
CPRI,2026-07-13,553,342,211,30733,0.02,0.62,22.5,115.0,2026-08-21,17.5,85.0,2026-08-21,17.684999465942383
BRZE,2026-07-13,1375,1004,371,17026,0.08,0.37,25.0,355.0,2026-07-17,27.5,184.0,2026-07-17,26.534500122070312
CALX,2026-07-13,354,296,58,1199,0.3,0.2,47.5,135.0,2026-08-21,37.5,17.0,2026-07-17,40.150001525878906
NG,2026-07-13,311,140,171,17561,0.02,1.22,10.0,30.0,2026-08-21,5.0,100.0,2026-07-17,5.78000020980835
ASTH,2026-07-13,494,371,123,7586,0.07,0.33,30.0,200.0,2026-08-21,20.0,55.0,2026-08-21,47.83000183105469
APAM,2026-07-13,309,168,141,836,0.37,0.84,35.0,102.0,2026-08-21,35.0,130.0,2026-07-17,36.3849983215332
SHAK,2026-07-13,8154,7549,605,9715,0.84,0.08,63.0,5114.0,2026-07-17,60.0,175.0,2026-07-17,61.060001373291016
